STOP_FRISK_ID,STOP_FRISK_DATE,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_PREMISES_NAME,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
7778,9/5/2018,1:40:00,2018,September,Wednesday,Based on Self Initiated,APP,POM,802,SGT,802,Y,O,H,Housing,1,CPW,2,Y,,Y,N,,N,,N,,S,V,Y,N,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,DE,CALM AND COOPERATIVE,25,MALE,BLACK HISPANIC,6,190,MED,BRO,BLK,,75,C,,1260 SUTTER AVENUE,,SUTTER AVENUE,1019866,184424,,PBBN,BROOKLYN
7779,9/5/2018,23:10:00,2018,September,Wednesday,Based on Self Initiated,APP,POM,75,SSA,75,Y,O,H,Housing,2,OTHER,2,Y,,N,N,,N,,N,I,S,V,Y,N,N,,,,N,,,,,,,Y,,,Y,,,,,,,Y,,,,,,,,DE,HOSTILE,25,MALE,BLACK,5.1,,THN,BRO,BLK,,75,B,,333 GEORGIA AVENUE,,GEORGIA AVENUE,1012847,182816,,PBBN,BROOKLYN
7780,9/5/2018,12:44:00,2018,September,Wednesday,Based on Radio Run,APP,POM,77,SGT,77,Y,,H,Housing,2,ASSAULT,3,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,ANGRY AND  COMBATATIVE,23,MALE,BLACK,5.8,180,THN,BRO,BLK,,77,C,,PROSPECT PLACE && SCHENECTADY AVENUE,,PROSPECT PLACE,1002705,184624,,PBBN,BROOKLYN
7781,9/5/2018,14:50:00,2018,September,Wednesday,Based on C/W on Scene,APP,POM,84,SGT,84,Y,,,,1,PETIT LARCENY,2,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,Y,,,,,,,,,,,,,,Y,,,,,,,,DE,UPSET,23,FEMALE,BLACK,5.2,180,HEA,BRO,BLK,NA,84,A,,60 FURMAN STREET,,FURMAN STREET,985490,194883,,PBBN,BROOKLYN
7782,9/5/2018,18:45:00,2018,September,Wednesday,Based on Radio Run,APP,POM,868,SGT,868,Y,S,T,Transit,1,OTHER,2,Y,,N,Y,OTHER,N,,N,,S,V,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,"CALM, NERVOUS",40,MALE,BLACK,5.11,240,HEA,BRO,BLK,,84,C,,LAWRENCE STREET && WILLOUGHBY STREET,,LAWRENCE STREET,988057,191462,,PBBN,BROOKLYN
7783,9/5/2018,14:00:00,2018,September,Wednesday,Based on Radio Run,APP,POM,803,SGT,803,N,O,,,1,GRAND LARCENY AUTO,15,Y,,N,Y,GRAND LARCENY AUTO,N,,Y,,,,N,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,Y,,,DE,PASSIVE,,MALE,WHITE,6.1,150,MED,BRO,BRO,,90,D,,SEIGEL STREET && WHITE STREET,,SEIGEL STREET,1002203,196250,,PBBN,BROOKLYN
7784,9/5/2018,18:20:00,2018,September,Wednesday,Based on Radio Run,APP,POM,90,SGT,90,Y,,P,PSB,1,ASSAULT,10,Y,,N,Y,ASSAULT,N,,Y,,,,Y,Y,N,,Y,,Y,,,Y,,,,Y,,,,,,Y,,,,,Y,,,,,Y,,DE,NORMAL,53,MALE,WHITE HISPANIC,5.9,200,MED,BRO,BLD,,90,A,,201 ROEBLING STREET,,ROEBLING STREET,995652,198845,,PBBN,BROOKLYN
7785,9/5/2018,15:20:00,2018,September,Wednesday,Based on Self Initiated,APP,POM,100,SGT,100,Y,O,P,PSB,1,CPW,4,Y,,Y,Y,CPW,N,,N,,S,V,Y,Y,N,Y,,,Y,,,,,,,Y,,,,,Y,,,,,,,,,Y,,,Y,DE,NERVOUS,16,MALE,BLACK,5.6,140,THN,BRO,BRO,,100,A,,BEACH 84 STREET && BEACH CHANNEL DRIVE,,BEACH 84 STREET,1035329,152802,,PBQS,QUEENS
7786,9/5/2018,15:24:00,2018,September,Wednesday,Based on Self Initiated,APP,POM,100,SGT,100,Y,O,P,PSB,1,CPW,4,Y,,Y,Y,CPW,N,,N,,S,V,Y,Y,Y,,,,N,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,DE,NERVOUS,16,MALE,BLACK,5.9,160,THN,BRO,BLK,,100,A,,BEACH 84 STREET && BEACH CHANNEL DRIVE,,BEACH 84 STREET,1035329,152802,,PBQS,QUEENS
7787,9/5/2018,15:24:00,2018,September,Wednesday,Based on Self Initiated,APP,POM,100,SGT,100,Y,O,P,PSB,1,CPW,4,Y,,Y,Y,CPW,N,,N,,S,V,Y,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,DE,NERVOUS,16,MALE,BLACK,5.8,160,THN,BRO,BLK,,100,A,,BEACH 84 STREET && BEACH CHANNEL DRIVE,,BEACH 84 STREET,1035329,152802,,PBQS,QUEENS
7788,9/5/2018,0:00:00,2018,September,Wednesday,Based on Radio Run,APP,POM,105,SGT,105,N,,P,PSB,5,CRIMINAL MISCHIEF,10,Y,,N,Y,CRIMINAL MISCHIEF,N,,Y,,,,Y,Y,N,,,,N,,,Y,,,,Y,,,Y,Y,,Y,,,,,Y,,,,Y,,,DE,COOPERATIVE,22,MALE,BLACK,5.8,150,THN,BRO,BLK,GREY SHIRT AND BLACK PANTS,105,B,,MERRICK BOULEVARD && 220 STREET,,MERRICK BOULEVARD,1053792,186759,,PBQS,QUEENS
7789,9/5/2018,14:55:00,2018,September,Wednesday,Based on Radio Run,APP,POM,115,LT,115,Y,O,P,PSB,4,OTHER,20,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,WAS NERVOUS BUT REMAINED CALM AND WAS COMPLIANT,22,MALE,ASIAN / PACIFIC ISLANDER,6.4,230,HEA,BRO,BLK,BEARD,115,C,,37-07 74 STREET,,74 STREET,1014238,212045,,PBQN,QUEENS
7790,9/6/2018,16:23:00,2018,September,Thursday,Based on C/W on Scene,APP,POM,7,SGT,7,Y,O,P,PSB,1,ASSAULT,16,Y,,N,N,,N,,Y,,,,N,Y,N,,,,N,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,,DE,CALM,27,MALE,BLACK,6.3,215,MED,BRO,BLK,,7,A,,197 EAST BROADWAY,,EAST BROADWAY,987510,199485,,PBMS,MANHATTAN
7791,9/6/2018,0:15:00,2018,September,Thursday,Based on Radio Run,APP,POM,9,LT,9,Y,O,P,PSB,1,ROBBERY,10,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,,,,,,Y,,,,,,,DE,COOPERATIVE,40,MALE,BLACK,6.2,215,U,BRO,BLK,BLUE BANDANA,9,B,,EAST 7 STREET && AVENUE A,,EAST 7 STREET,988814,203798,,PBMS,MANHATTAN
7792,9/6/2018,14:40:00,2018,September,Thursday,Based on C/W on Scene,APP,POF,19,SGT,19,Y,O,P,PSB,2,GRAND LARCENY,6,Y,,N,Y,GRAND LARCENY,N,,N,,S,,N,N,N,,,,N,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,,DE,IRRATE,66,MALE,WHITE,6,200,MED,HAZ,GRY,,19,B,,958 MADISON AVENUE,,MADISON AVENUE,994254,221243,,PBMN,MANHATTAN
7793,9/6/2018,13:21:00,2018,September,Thursday,Based on Radio Run,APP,POM,30,SGT,30,Y,,P,PSB,1,OTHER,5,Y,,N,N,,N,,Y,,,,Y,Y,N,,Y,,N,,,,,,,Y,,,,,,Y,,,,,,,,Y,,,,DE,COOPERATIVE,28,MALE,BLACK,5.9,150,THN,BRO,BLK,UNKNOWN,30,C,,WEST 151 STREET && RIVERSIDE DRIVE,,WEST 151 STREET,998236,242023,,PBMN,MANHATTAN
7794,9/6/2018,14:28:00,2018,September,Thursday,Based on Radio Run,APP,POF,30,SGT,30,Y,,P,PSB,0,PETIT LARCENY,20,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,ANGRY,64,MALE,BLACK,,200,THN,BRO,BLK,NONE,30,C,,1865 AMSTERDAM AVENUE,,AMSTERDAM AVENUE,999705,241651,,PBMN,MANHATTAN
7795,9/6/2018,14:30:00,2018,September,Thursday,Based on Radio Run,APP,POF,30,SGT,30,Y,,P,PSB,0,PETIT LARCENY,20,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,ANGRY,50,FEMALE,BLACK,5.5,150,THN,BRO,BLK,NONE,30,C,,1865 AMSTERDAM AVENUE,,AMSTERDAM AVENUE,999705,241651,,PBMN,MANHATTAN
7796,9/6/2018,0:45:00,2018,September,Thursday,Based on Self Initiated,APP,POM,806,SGT,806,Y,O,P,PSB,1,CPW,1,Y,,N,N,,N,,N,,S,,Y,N,N,,,,N,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,CALM,30,MALE,WHITE,5.1,200,MED,BLK,BLK,,32,D,,8 AVENUE && WEST 154 STREET,,8 AVENUE,1001469,241128,,PBMN,MANHATTAN
7797,9/6/2018,2:05:00,2018,September,Thursday,Based on Radio Run,APP,POM,33,SGT,33,Y,O,P,PSB,2,ROBBERY,2,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,COMPLIANT,,MALE,BLACK HISPANIC,5.7,145,THN,BRO,BLK,N/A,33,C,,1224 SAINT NICHOLAS AVENUE,,SAINT NICHOLAS AVENUE,1001330,246445,,PBMN,MANHATTAN
7798,9/6/2018,17:26:00,2018,September,Thursday,Based on Radio Run,APP,POM,33,SGT,33,Y,I,P,PSB,1,BURGLARY,5,Y,,Y,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,21,MALE,WHITE HISPANIC,5.9,180,MED,ZZZ,BLK,,33,D,5C,286 FORT WASHINGTON AVENUE,,FORT WASHINGTON AVENUE,1000645,247061,,PBMN,MANHATTAN
7799,9/6/2018,17:26:00,2018,September,Thursday,Based on Radio Run,APP,POM,33,SGT,33,Y,I,P,PSB,1,BURGLARY,5,Y,,Y,Y,BURGLARY,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,20,MALE,WHITE HISPANIC,5.9,175,MED,BRO,BLK,,33,D,5C,286 FORT WASHINGTON AVENUE,,FORT WASHINGTON AVENUE,1000645,247061,,PBMN,MANHATTAN
7800,9/6/2018,2:51:00,2018,September,Thursday,Based on Radio Run,APP,POM,808,SGT,808,N,O,H,Housing,1,CPW,22,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,Y,,,,,,,,DE,NERVOUS,23,MALE,BLACK,6.1,170,MED,BRO,BLK,"BLACK T SHIRT, BRAIDED HAIR, RED PANTS",43,B,NA,2175 LACOMBE AVENUE,,LACOMBE AVENUE,1026406,236930,,PBBX,BRONX
7801,9/6/2018,0:45:00,2018,September,Thursday,Based on Radio Run,APP,POM,45,SGT,45,Y,O,P,PSB,0,BURGLARY,30,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,NERVOUS,23,MALE,WHITE HISPANIC,5.11,150,MED,BLK,BLK,BEARD,45,B,,WESTCHESTER AVENUE && BENSON STREET,,WESTCHESTER AVENUE,1027857,245478,,PBBX,BRONX
7802,9/6/2018,0:45:00,2018,September,Thursday,Based on Radio Run,APP,POM,45,SGT,45,Y,,P,PSB,0,BURGLARY,30,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,"NERVOUS, SHAKING HAND",22,,BLACK,5.6,150,THN,BRO,BLK,,45,B,,WESTCHESTER AVENUE && BENSON STREET,,WESTCHESTER AVENUE,1027857,245478,,PBBX,BRONX
7803,9/6/2018,18:20:00,2018,September,Thursday,Based on Self Initiated,APP,POM,46,SGT,46,Y,I,A,Trespass Affifavit Program,4,CRIMINAL TRESPASS,2,Y,,Y,Y,CRIMINAL TRESPASS,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,N/A,N/A,20,MALE,WHITE HISPANIC,5.11,150,THN,HAZ,BLK,,46,A,,1920 WALTON AVENUE,,WALTON AVENUE,1009434,249138,,PBBX,BRONX
7804,9/6/2018,18:20:00,2018,September,Thursday,Based on Self Initiated,APP,POM,46,SGT,46,Y,I,A,Trespass Affifavit Program,4,CRIMINAL TRESPASS,2,Y,,Y,Y,CRIMINAL TRESPASS,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,N/A,N/A,16,MALE,BLACK HISPANIC,5.5,120,THN,BRO,BLK,,46,A,,1920 WALTON AVENUE,,WALTON AVENUE,1009434,249138,,PBBX,BRONX
7805,9/6/2018,18:20:00,2018,September,Thursday,Based on Self Initiated,APP,POM,46,SGT,46,Y,I,A,Trespass Affifavit Program,4,CRIMINAL TRESPASS,2,Y,,Y,Y,CRIMINAL TRESPASS,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,N/A,N/A,16,MALE,BLACK,6.1,150,THN,BLK,BLK,,46,A,,1920 WALTON AVENUE,,WALTON AVENUE,1009434,249138,,PBBX,BRONX
7806,9/6/2018,18:20:00,2018,September,Thursday,Based on Self Initiated,APP,POM,46,SGT,46,Y,I,A,Trespass Affifavit Program,4,CRIMINAL TRESPASS,2,Y,,Y,Y,CRIMINAL TRESPASS,N,,Y,,,,N,N,Y,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,N/A,N/A,17,MALE,BLACK,5.1,140,THN,BLK,BLK,,46,A,,1920 WALTON AVENUE,,WALTON AVENUE,1009434,249138,,PBBX,BRONX
7807,9/6/2018,0:16:00,2018,September,Thursday,Based on Radio Run,APP,POM,49,SGT,49,Y,O,P,PSB,1,BURGLARY,8,Y,,N,N,,N,,N,,S,V,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CONFUSED,48,MALE,BLACK HISPANIC,5.5,210,MED,BRO,BLK,,49,A,,1731 VANBUREN STREET,,VANBUREN STREET,1020047,245942,,PBBX,BRONX
7808,9/6/2018,1:10:00,2018,September,Thursday,Based on Radio Run,APP,POM,66,LT,66,Y,,P,PSB,1,CRIMINAL MISCHIEF,5,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,Y,,,,,,,,,,,,,,N/A,N/A,25,MALE,WHITE HISPANIC,5.1,,U,BRO,BLK,,66,C,,9 AVENUE && 37 STREET,,9 AVENUE,985935,175021,,PBBS,BROOKLYN
7809,9/6/2018,2:35:00,2018,September,Thursday,Based on Self Initiated,APP,DTS,425,LT,425,Y,O,P,PSB,2,CPW,1,Y,,N,Y,CPW,N,,N,,S,V,Y,N,N,Y,,,Y,,,Y,,,,Y,,Y,,,Y,,,,,,,,,,,,,DE,CALM,22,MALE,BLACK,5.8,160,THN,BRO,BLK,,67,D,,1299 SCHENECTADY AVENUE,,SCHENECTADY AVENUE,1003082,172790,,PBBS,BROOKLYN
7810,9/6/2018,0:28:00,2018,September,Thursday,Based on Self Initiated,APP,SGT,69,LT,69,Y,O,P,PSB,1,CPW,5,Y,,N,N,,N,,N,,S,,Y,Y,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,Y,Y,,,,DE,"AT FIRST CALM, THEN AGITATED",,MALE,BLACK,5.1,210,MED,BRO,BLK,,69,D,,2124 ROCKAWAY PARKWAY,,ROCKAWAY PARKWAY,1015531,169420,,PBBS,BROOKLYN
7811,9/6/2018,1:35:00,2018,September,Thursday,Based on Self Initiated,APP,DTS,425,LSA,425,Y,O,,,1,CPW,2,Y,,N,Y,CPW,N,,N,,S,,Y,Y,N,Y,,,Y,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,N/A,N/A,23,MALE,BLACK,5.11,150,THN,BRO,BLK,,70,D,,45 TENNIS COURT,,TENNIS COURT,994992,175578,,PBBS,BROOKLYN
7812,9/6/2018,14:15:00,2018,September,Thursday,Based on Radio Run,APP,POM,75,SGT,75,Y,,,,0,CPW,2,Y,,N,N,,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,Y,,,,,N/A,N/A,54,MALE,BLACK,,,THN,BLK,WHI,,75,D,,428 HEGEMAN AVENUE,,HEGEMAN AVENUE,1013246,179113,,PBBN,BROOKLYN
7813,9/6/2018,23:45:00,2018,September,Thursday,Based on Self Initiated,APP,SGT,75,LT,75,Y,,,,2,CRIMINAL SALE OF CONTROLLED SUBSTANCE,5,Y,,N,Y,CRIMINAL SALE OF CONTROLLED SUBSTANCE,N,,N,,S,V,Y,Y,Y,,,,N,,Y,Y,,,Y,,,Y,,,,,Y,,,,,,,,Y,,,DE,AGGRESIVE,30,MALE,BLACK,5.1,200,MED,BRO,BLK,"TATTOS ON CHEST STARS, WORDS",75,D,,NEW LOTS AVENUE && ASHFORD STREET,,NEW LOTS AVENUE,1016666,182006,,PBBN,BROOKLYN
7814,9/6/2018,1:10:00,2018,September,Thursday,Based on Radio Run,APP,POM,100,SGT,100,Y,O,,,1,ASSAULT,5,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,NORMAL,31,MALE,BLACK,5.8,170,MED,BRO,BLK,,100,A,,BEACH 66 STREET && ALMEDA AVENUE,,BEACH 66 STREET,1041022,156865,,PBQS,QUEENS
7815,9/6/2018,1:10:00,2018,September,Thursday,Based on Radio Run,APP,POM,100,SGT,100,Y,O,,,1,ASSAULT,5,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,NORMAL,23,FEMALE,BLACK,5.4,140,MED,BRO,BLK,,100,A,,BEACH 66 STREET && ALMEDA AVENUE,,BEACH 66 STREET,1041022,156865,,PBQS,QUEENS
7816,9/6/2018,9:53:00,2018,September,Thursday,Based on Radio Run,APP,POM,100,LT,100,Y,,,,1,CPW,10,Y,,Y,N,,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,,,,Y,Y,,,,,,,Y,,,,,DE,CALM,18,MALE,BLACK,5.8,170,MED,BRO,BLK,,100,C,,ROCKAWAY BEACH BOULEVARD && BEACH 113 STREET,,ROCKAWAY BEACH BOULEVARD,1030201,150833,,PBQS,QUEENS
7817,9/6/2018,17:25:00,2018,September,Thursday,Based on Radio Run,APP,POM,112,SGT,109,Y,,P,PSB,1,CPW,1,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,COMPLIANT,18,MALE,BLACK,5.9,150,MED,BRO,BLK,,112,C,,108 STREET && 64 AVENUE,,108 STREET,1025931,206343,,PBQN,QUEENS
7818,9/6/2018,18:20:00,2018,September,Thursday,Based on Radio Run,APP,POM,115,SGT,115,Y,O,,,10,GRAND LARCENY,22,Y,,N,Y,CPW,N,,N,,S,V,N,Y,Y,,Y,,Y,,,Y,,,,Y,,,,,,Y,,,,Y,Y,,,,Y,,,DE,"NERVOUS, SWEATING AND LOOKING AROUND A LOT",31,MALE,WHITE HISPANIC,5.8,160,MED,BRO,BRO,"SPIDER TATTOOS ON SHOUDLERS, PRAYING HAND TATTOOS ON ARM AND THE NAME ""MOISES"" O",115,B,,75 STREET && 32 AVENUE,,75 STREET,1014098,215087,,PBQN,QUEENS
7819,9/6/2018,12:38:00,2018,September,Thursday,Based on Radio Run,APP,POM,120,SGT,120,Y,,P,PSB,1,CRIMINAL MISCHIEF,13,Y,,N,Y,CRIMINAL MISCHIEF,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,Y,,DE,UPSET,41,FEMALE,WHITE,5.4,110,THN,BLU,BLN,TATTOO RIGHT ARM,120,A,,DELAFIELD AVENUE && NORTH BURGHER AVENUE,,DELAFIELD AVENUE,952678,169222,,PBSI,STATEN ISLAND
7820,9/6/2018,19:15:00,2018,September,Thursday,Based on C/W on Scene,APP,POM,120,LT,120,Y,,,,5,ASSAULT,15,Y,,Y,Y,ASSAULT,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,,,Y,,,N/A,N/A,11,MALE,BLACK,4.2,85,THN,BLK,BLK,,120,B,,19 STANLEY AVENUE,,STANLEY AVENUE,960275,171108,,PBSI,STATEN ISLAND
7821,9/6/2018,19:15:00,2018,September,Thursday,Based on C/W on Scene,APP,POM,120,LT,120,Y,O,,,5,ASSAULT,15,Y,,Y,Y,ASSAULT,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,,,Y,,,N/A,N/A,13,MALE,BLACK,4.6,100,THN,BLK,BLK,,120,B,,19 STANLEY AVENUE,,STANLEY AVENUE,960275,171108,,PBSI,STATEN ISLAND
7822,9/6/2018,19:15:00,2018,September,Thursday,Based on C/W on Scene,APP,POM,120,LT,120,Y,O,,,5,ASSAULT,15,Y,,Y,Y,ASSAULT,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,,,Y,,,N/A,N/A,12,MALE,BLACK,4.1,95,THN,BLK,BLK,,120,B,,19 STANLEY AVENUE,,STANLEY AVENUE,960275,171108,,PBSI,STATEN ISLAND
7823,9/6/2018,14:05:00,2018,September,Thursday,Based on Radio Run,APP,POF,122,SGT,122,Y,,P,PSB,2,ROBBERY,10,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,COOPERATIVE,52,MALE,WHITE,5.9,1,THN,BLU,GRY,NO SHIRT,122,A,,NELSON AVENUE && HARTFORD STREET,,NELSON AVENUE,943843,136773,,PBSI,STATEN ISLAND
7824,9/7/2018,1:54:00,2018,September,Friday,Based on Radio Run,APP,POM,6,SGT,6,Y,O,P,PSB,1,ROBBERY,12,Y,,N,Y,ROBBERY,N,,Y,,,,Y,Y,Y,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,,,Y,,,DE,COMPLIANT,26,MALE,BLACK,5.7,140,THN,BRO,BLK,SCARS,6,B,,5 AVENUE && WEST 9 STREET,,5 AVENUE,985382,206273,,PBMS,MANHATTAN
7825,9/7/2018,22:48:00,2018,September,Friday,Based on C/W on Scene,APP,POF,13,SSA,13,Y,O,P,PSB,1,CPW,7,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,DE,SCARED/INTOX,24,MALE,ASIAN / PACIFIC ISLANDER,5.9,150,THN,BLK,BLK,N/A,13,C,,EAST 23 STREET && 3 AVENUE,,EAST 23 STREET,988920,208453,,PBMS,MANHATTAN
7826,9/7/2018,9:50:00,2018,September,Friday,Based on Radio Run,APP,POM,18,SGT,18,Y,I,P,PSB,2,ASSAULT,60,Y,,N,Y,OTHER,N,,Y,,,,Y,Y,N,,,,N,,,Y,,,,Y,,Y,,,,Y,,,,,Y,,,,,Y,,DE,UPSET,50,MALE,WHITE HISPANIC,5.7,150,MED,BLK,BLK,,18,F,15,308 WEST 49 STREET,,WEST 49 STREET,987809,216858,,PBMS,MANHATTAN
7827,9/7/2018,15:14:00,2018,September,Friday,Based on Radio Run,APP,POF,24,SGT,24,N,,P,PSB,1,ROBBERY,4,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,,,,,,Y,,,,,,,DE,CALM,59,MALE,BLACK HISPANIC,5.7,180,MED,BLK,BLK,DISTINCTIVE GREEN SHORTS,24,A,,BROADWAY && WEST 100 STREET,,BROADWAY,992578,229727,,PBMN,MANHATTAN
7828,9/7/2018,22:10:00,2018,September,Friday,Based on Radio Run,APP,POM,805,SGT,805,Y,O,P,PSB,1,ROBBERY,10,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,Y,,Y,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,NERVOUS/UNCOOPERATIVE,15,MALE,BLACK,5.7,125,THN,BRO,BLK,"WHITE SHIRT, TAN PANTS, BACKPACK",28,A,,WEST 116 STREET && LENOX AVENUE,,WEST 116 STREET,998181,231480,,PBMN,MANHATTAN
